danceability,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,genre
0.489,0.803,-3.644,0.0537,3.4e-05,0.13,0.399,149.939,hardstyle
0.449,0.985,-2.508,0.0613,0.136,0.111,0.296,155.008,hardstyle
0.623,0.924,-4.342,0.0699,0.0977,0.289,0.243,149.971,hardstyle
0.346,0.961,-4.341,0.0934,0.582,0.331,0.194,149.875,hardstyle
0.584,0.783,-13.697,0.0508,0.905,0.035,0.723,149.983,hardstyle
0.565,0.905,-3.314,0.0446,0.0,0.0637,0.356,149.994,hardstyle
0.507,0.652,-7.807,0.0447,0.958,0.0782,0.0392,150.049,hardstyle
0.484,0.955,-2.939,0.0452,0.884,0.091,0.261,149.991,hardstyle
0.515,0.917,-3.977,0.0987,0.838,0.37,0.0807,149.974,hardstyle
0.432,0.863,-2.476,0.0576,9.42e-05,0.189,0.15,155.011,hardstyle
0.655,0.882,-4.464,0.0443,0.00778,0.332,0.148,151.918,hardstyle
0.366,0.871,-6.243,0.0823,0.579,0.0693,0.19,149.745,hardstyle
0.473,0.687,-4.131,0.0347,5.03e-05,0.48,0.156,149.808,hardstyle
0.603,0.868,-7.492,0.176,0.697,0.329,0.479,148.023,hardstyle
0.489,0.937,-4.11,0.0791,0.00021,0.533,0.401,149.857,hardstyle
0.507,0.997,-1.74,0.388,8.08e-05,0.407,0.302,154.906,hardstyle
0.463,0.968,-3.157,0.428,7.55e-05,0.337,0.121,150.07,hardstyle
0.445,0.907,-5.508,0.0475,0.0087,0.0878,0.328,150.0,hardstyle
0.456,0.892,-4.759,0.376,0.000151,0.233,0.258,159.883,hardstyle
0.42,0.875,-3.494,0.0389,0.000497,0.257,0.119,150.146,hardstyle
0.457,0.79,-5.666,0.0448,0.0414,0.0315,0.553,149.971,hardstyle
0.478,0.878,-3.431,0.0403,1.93e-05,0.0719,0.289,149.671,hardstyle
0.467,0.948,-1.718,0.0771,0.0,0.0808,0.21,155.014,hardstyle
0.498,0.949,-2.514,0.0942,0.0,0.13,0.142,154.96,hardstyle
0.527,0.958,-3.131,0.107,0.0011,0.337,0.308,150.141,hardstyle
0.429,0.88,-2.015,0.038,0.0,0.249,0.163,154.996,hardstyle
0.461,0.945,-1.55,0.0422,0.0,0.26,0.189,149.988,hardstyle
0.634,0.895,-4.445,0.216,0.264,0.18,0.0935,150.057,hardstyle
0.418,0.706,-4.956,0.035,3.97e-06,0.226,0.226,149.867,hardstyle
0.364,0.682,-4.032,0.0349,2e-05,0.154,0.169,149.96,hardstyle
0.568,0.939,-3.308,0.0778,0.000293,0.335,0.231,150.031,hardstyle
0.474,0.953,-3.375,0.427,4.35e-05,0.179,0.282,150.012,hardstyle
0.41,0.876,-4.528,0.315,2.32e-05,0.069,0.0871,155.144,hardstyle
0.448,0.94,-4.99,0.0516,0.116,0.297,0.178,150.062,hardstyle
0.376,0.792,-5.207,0.0429,0.191,0.116,0.293,150.105,hardstyle
0.543,0.96,-4.042,0.0817,0.00161,0.171,0.211,152.956,hardstyle
0.213,0.952,-1.892,0.185,5.36e-05,0.158,0.141,154.758,hardstyle
0.442,0.99,-5.091,0.152,6.93e-06,0.658,0.14,155.025,hardstyle
0.437,0.968,-2.398,0.139,0.0,0.339,0.177,154.977,hardstyle
0.408,0.942,-2.245,0.0703,0.0,0.0527,0.0782,155.013,hardstyle
0.519,0.97,-4.252,0.0523,0.0217,0.225,0.134,150.056,hardstyle
0.557,0.949,-3.489,0.219,0.0,0.589,0.192,155.017,hardstyle
0.508,0.931,-2.812,0.0667,1.15e-06,0.267,0.25,149.988,hardstyle
0.528,0.966,-4.527,0.08,0.655,0.452,0.297,150.077,hardstyle
0.512,0.805,-3.502,0.0434,0.00018,0.189,0.216,149.913,hardstyle
0.289,0.773,-7.2,0.0699,0.00213,0.332,0.0647,150.12,hardstyle
0.484,0.908,-5.302,0.138,0.0,0.705,0.519,150.092,hardstyle
0.481,0.864,-6.038,0.0666,0.0,0.253,0.355,149.922,hardstyle
0.46,0.833,-4.145,0.0466,0.0,0.199,0.197,149.934,hardstyle
0.334,0.82,-5.167,0.0621,0.367,0.104,0.0635,149.761,hardstyle
0.663,0.918,-4.542,0.376,0.242,0.0759,0.55,159.989,hardstyle
0.715,0.618,-8.309,0.0514,0.856,0.0893,0.044,149.96,hardstyle
0.589,0.91,-3.532,0.0845,8.71e-05,0.0694,0.367,149.957,hardstyle
0.417,0.77,-4.267,0.0341,0.926,0.257,0.0922,150.02,hardstyle
0.27,0.981,-2.127,0.137,0.254,0.626,0.141,154.846,hardstyle
0.434,0.983,-2.1,0.298,0.0488,0.465,0.243,154.992,hardstyle
0.593,0.967,-2.631,0.0655,0.253,0.111,0.252,149.968,hardstyle
0.254,0.877,-5.009,0.152,0.00829,0.117,0.531,150.096,hardstyle
0.421,0.874,-5.098,0.0481,1.42e-06,0.259,0.173,150.22,hardstyle
0.496,0.753,-6.253,0.0663,0.00327,0.407,0.141,150.351,hardstyle
0.549,0.871,-2.973,0.0528,1.73e-05,0.0826,0.248,155.016,hardstyle
0.248,0.942,-3.616,0.303,0.0407,0.0932,0.0394,155.098,hardstyle
0.483,0.905,-2.44,0.0373,2.32e-05,0.346,0.274,149.996,hardstyle
0.367,0.943,-2.052,0.0654,2.35e-06,0.271,0.0626,147.943,hardstyle
0.458,0.94,-2.546,0.299,0.0415,0.301,0.671,149.527,hardstyle
0.564,0.946,-4.256,0.239,5.43e-06,0.21,0.071,154.938,hardstyle
0.597,0.932,-2.207,0.135,0.0,0.248,0.437,155.039,hardstyle
0.517,0.977,-4.571,0.0952,0.0,0.15,0.607,154.988,hardstyle
0.464,0.873,-4.524,0.18,0.00357,0.215,0.0868,154.984,hardstyle
0.624,0.965,-1.516,0.0759,0.000184,0.509,0.11,150.001,hardstyle
0.229,0.676,-8.775,0.0408,0.0887,0.209,0.136,145.07,hardstyle
0.289,0.939,-4.135,0.341,2.93e-05,0.352,0.144,154.928,hardstyle
0.34,0.954,-2.396,0.0748,4.52e-05,0.274,0.0712,152.894,hardstyle
0.372,0.948,-3.555,0.0431,0.0483,0.103,0.0696,149.95,hardstyle
0.53,0.99,-2.298,0.161,2.88e-05,0.664,0.53,150.144,hardstyle
0.527,0.899,-5.034,0.118,9.84e-06,0.285,0.227,155.026,hardstyle
0.368,0.986,-1.575,0.342,0.0,0.712,0.146,154.864,hardstyle
0.474,0.949,-3.757,0.171,0.125,0.438,0.132,155.105,hardstyle
0.398,0.905,-3.456,0.0515,0.0,0.124,0.17,149.982,hardstyle
0.545,0.865,-4.894,0.0502,0.0,0.0657,0.237,155.048,hardstyle
0.319,0.865,-2.528,0.0415,0.0,0.152,0.0845,155.174,hardstyle
0.493,0.929,-4.374,0.0793,8.9e-05,0.149,0.0949,139.98,hardstyle
0.351,0.962,-2.877,0.481,3.76e-05,0.329,0.186,150.796,hardstyle
0.441,0.843,-6.342,0.0668,1.54e-05,0.452,0.159,159.842,hardstyle
0.275,0.856,-4.371,0.0362,0.0277,0.0573,0.167,150.268,hardstyle
0.427,0.846,-4.966,0.0361,0.87,0.137,0.121,154.845,hardstyle
0.499,0.966,-3.012,0.12,0.445,0.262,0.274,149.965,hardstyle
0.56,0.78,-3.842,0.0453,0.0,0.347,0.183,150.054,hardstyle
0.541,0.938,-3.14,0.136,0.0,0.125,0.329,150.1,hardstyle
0.627,0.942,-4.621,0.0678,0.00978,0.12,0.0749,149.946,hardstyle
0.455,0.981,-2.259,0.279,0.122,0.473,0.135,150.074,hardstyle
0.398,0.945,-1.776,0.179,0.0,0.36,0.489,149.942,hardstyle
0.506,0.879,-4.729,0.0417,2.92e-06,0.278,0.0726,151.994,hardstyle
0.348,0.936,-3.91,0.239,1.22e-05,0.381,0.202,149.176,hardstyle
0.426,0.98,-3.15,0.216,0.00239,0.904,0.222,149.932,hardstyle
0.51,0.93,-3.402,0.106,7.69e-06,0.0904,0.162,149.999,hardstyle
0.221,0.929,-5.956,0.133,1.78e-06,0.363,0.12,155.129,hardstyle
0.468,0.944,-1.551,0.0404,0.0,0.26,0.194,150.015,hardstyle
0.294,0.707,-5.418,0.0389,0.106,0.0705,0.0395,149.94,hardstyle
0.366,0.931,-4.292,0.23,0.00381,0.102,0.0731,149.553,hardstyle
0.532,0.782,-5.325,0.0505,0.0,0.4,0.153,150.146,hardstyle
0.203,0.766,-3.116,0.0364,3.76e-06,0.369,0.272,150.065,hardstyle
0.541,0.988,-1.84,0.211,0.0241,0.71,0.412,150.018,hardstyle
0.577,0.978,-1.554,0.414,0.0,0.34,0.356,155.244,hardstyle
0.417,0.724,-5.659,0.0419,0.991,0.0806,0.0826,150.02,hardstyle
0.492,0.839,-4.613,0.076,0.0,0.112,0.254,154.918,hardstyle
0.43,0.685,-7.711,0.0676,0.0014,0.712,0.401,149.529,hardstyle
0.474,0.983,-3.918,0.0795,0.000423,0.409,0.256,141.975,hardstyle
0.364,0.596,-9.307,0.037,0.304,0.1,0.147,149.99,hardstyle
0.325,0.701,-8.568,0.0457,0.0,0.385,0.0863,149.958,hardstyle
0.595,0.913,-3.891,0.137,0.0,0.314,0.511,155.051,hardstyle
0.242,0.952,-3.73,0.441,0.0,0.0925,0.167,155.142,hardstyle
0.486,0.846,-3.31,0.0777,0.00403,0.345,0.162,153.038,hardstyle
0.273,0.891,-5.892,0.0983,0.165,0.345,0.0744,149.693,hardstyle
0.32,0.904,-1.312,0.0535,1.37e-06,0.131,0.167,154.938,hardstyle
0.502,0.938,-3.374,0.0317,0.0259,0.325,0.312,149.996,hardstyle
0.485,0.997,-2.624,0.233,0.843,0.359,0.139,150.019,hardstyle
0.414,0.91,-5.117,0.146,0.000791,0.078,0.138,149.743,hardstyle
0.473,0.912,-3.235,0.0292,6.48e-05,0.157,0.328,155.021,hardstyle
0.504,0.947,-4.906,0.357,0.0,0.418,0.129,154.98,hardstyle
0.416,0.915,-5.202,0.0602,0.000121,0.154,0.0641,150.066,hardstyle
0.525,0.877,-3.879,0.0544,0.0,0.249,0.502,149.921,hardstyle
0.475,0.838,-6.081,0.059,0.0,0.105,0.419,149.88,hardstyle
0.455,0.834,-3.408,0.0329,0.000127,0.705,0.37,148.043,hardstyle
0.53,0.866,-4.001,0.035,0.00142,0.352,0.377,150.043,hardstyle
0.473,0.872,-5.08,0.0549,0.0403,0.909,0.337,149.992,hardstyle
0.404,0.989,-3.476,0.396,0.00213,0.197,0.0385,150.165,hardstyle
0.43,0.942,-0.795,0.0349,0.0,0.109,0.394,154.934,hardstyle
0.499,0.811,-4.72,0.0316,0.0,0.088,0.397,150.085,hardstyle
0.525,0.909,-3.342,0.0848,0.0,0.348,0.331,150.096,hardstyle
0.406,0.985,-1.539,0.175,0.0456,0.147,0.235,154.993,hardstyle
0.363,0.771,-4.148,0.0446,0.049,0.0637,0.0977,149.89,hardstyle
0.513,0.872,-5.447,0.061,0.0131,0.119,0.374,149.935,hardstyle
0.505,0.989,-2.957,0.192,0.0836,0.363,0.173,149.989,hardstyle
0.191,0.877,-3.686,0.109,0.00267,0.138,0.271,150.055,hardstyle
0.474,0.59,-7.15,0.0747,0.0,0.137,0.0954,150.169,hardstyle
0.602,0.875,-5.856,0.0387,0.906,0.395,0.218,148.033,hardstyle
0.498,0.949,-3.224,0.0571,4.83e-05,0.27,0.305,150.088,hardstyle
0.555,0.905,-6.742,0.0502,0.623,0.312,0.18,149.998,hardstyle
0.173,0.796,-4.803,0.0489,0.0,0.112,0.0868,150.476,hardstyle
0.521,0.832,-5.321,0.166,0.000499,0.121,0.337,152.772,hardstyle
0.48,0.936,-2.188,0.138,0.0,0.721,0.207,154.023,hardstyle
0.547,0.955,-5.162,0.22,0.463,0.111,0.222,149.813,hardstyle
0.484,0.845,-4.192,0.0568,0.0,0.271,0.371,149.744,hardstyle
0.577,0.875,-4.164,0.0378,0.0261,0.144,0.539,150.036,hardstyle
0.298,0.845,-4.243,0.0885,0.882,0.357,0.217,152.382,hardstyle
0.565,0.873,-2.973,0.0398,0.0898,0.0898,0.41,149.995,hardstyle
0.488,0.965,-4.403,0.048,0.264,0.313,0.593,154.988,hardstyle
0.425,0.692,-4.496,0.0681,0.000271,0.12,0.135,150.296,hardstyle
0.511,0.672,-6.171,0.0571,0.0047,0.121,0.253,150.029,hardstyle
0.401,0.778,-5.338,0.207,0.0,0.449,0.349,149.93,hardstyle
0.377,0.939,-2.679,0.0886,0.0,0.163,0.135,150.036,hardstyle
0.505,0.95,-3.203,0.0437,0.0,0.201,0.172,149.916,hardstyle
0.369,0.891,-3.485,0.0675,0.000681,0.411,0.234,150.047,hardstyle
0.575,0.979,-1.561,0.396,0.0,0.34,0.366,155.032,hardstyle
0.244,0.692,-6.225,0.0536,8.75e-06,0.12,0.0993,149.673,hardstyle
0.345,0.954,-1.337,0.181,0.0,0.11,0.246,154.822,hardstyle
0.48,0.984,-3.08,0.428,4.15e-05,0.372,0.19,155.007,hardstyle
0.613,0.758,-3.785,0.0353,0.00453,0.0866,0.56,150.02,hardstyle
0.508,0.841,-4.45,0.0346,1.43e-05,0.363,0.228,149.956,hardstyle
0.618,0.943,-4.918,0.0869,6.54e-05,0.917,0.27,150.176,hardstyle
0.527,0.905,-4.535,0.0487,7.96e-06,0.176,0.264,149.985,hardstyle
0.459,0.919,-6.247,0.137,0.7,0.0663,0.0792,154.926,hardstyle
0.29,0.909,-3.748,0.129,1.3e-06,0.321,0.0884,149.827,hardstyle
0.352,0.79,-2.915,0.0319,0.0,0.0714,0.32,149.946,hardstyle
0.554,0.922,-5.522,0.529,0.00377,0.848,0.15,150.04,hardstyle
0.377,0.764,-5.312,0.0364,0.0,0.0969,0.128,149.827,hardstyle
0.468,0.977,-4.57,0.107,0.00479,0.385,0.0857,150.028,hardstyle
0.543,0.938,-6.244,0.288,0.0059,0.162,0.0963,150.023,hardstyle
0.508,0.753,-5.516,0.0457,0.404,0.197,0.156,140.086,hardstyle
0.468,0.906,-3.416,0.0975,0.0,0.109,0.442,150.04,hardstyle
0.45,0.966,-4.519,0.105,0.503,0.183,0.326,150.058,hardstyle
0.479,0.791,-5.712,0.0684,0.000576,0.589,0.449,149.996,hardstyle
0.464,0.94,-2.983,0.0681,0.0156,0.0588,0.206,149.934,hardstyle
0.448,0.987,-3.321,0.136,0.0,0.262,0.285,158.019,hardstyle
0.484,0.922,-5.318,0.159,0.269,0.249,0.255,150.084,hardstyle
0.459,0.941,-1.109,0.0804,0.0,0.127,0.223,154.982,hardstyle
0.294,0.855,-4.869,0.106,0.0516,0.062,0.159,149.007,hardstyle
0.797,0.656,-5.74,0.0948,0.49,0.0461,0.344,149.998,hardstyle
0.529,0.937,-3.398,0.0467,0.000129,0.151,0.542,149.999,hardstyle
0.228,0.843,-5.711,0.0818,0.424,0.0958,0.0423,149.692,hardstyle
0.614,0.864,-2.242,0.0572,0.00016,0.292,0.392,149.985,hardstyle
0.279,0.831,-4.306,0.253,0.0,0.0559,0.279,149.94,hardstyle
0.398,0.799,-4.424,0.0484,6.59e-06,0.19,0.288,154.046,hardstyle
0.287,0.945,-3.302,0.253,0.0,0.11,0.0662,154.99,hardstyle
0.512,0.961,-2.789,0.0498,0.0,0.254,0.605,155.016,hardstyle
0.601,0.937,-2.658,0.0382,0.0106,0.154,0.424,149.979,hardstyle
0.469,0.957,-2.794,0.145,0.0113,0.88,0.0799,149.869,hardstyle
0.517,0.768,-7.922,0.0479,1.82e-05,0.205,0.383,149.928,hardstyle
0.302,0.957,-3.349,0.0668,0.0,0.138,0.243,159.955,hardstyle
0.205,0.95,-3.252,0.0966,0.00913,0.638,0.205,154.195,hardstyle
0.457,0.864,-7.131,0.135,0.414,0.112,0.223,136.983,hardstyle
0.612,0.94,-5.179,0.157,8.46e-06,0.362,0.517,150.05,hardstyle
0.461,0.846,-7.181,0.514,0.0,0.705,0.326,154.955,hardstyle
0.52,0.896,-3.798,0.0641,2.41e-06,0.132,0.0835,150.008,hardstyle
0.56,0.959,-3.364,0.102,0.0,0.149,0.383,150.044,hardstyle
0.457,0.944,-1.235,0.0666,2.08e-05,0.615,0.253,155.024,hardstyle
0.428,0.916,-4.671,0.194,0.00765,0.784,0.266,154.966,hardstyle
0.544,0.938,-3.771,0.0424,0.157,0.121,0.407,150.009,hardstyle
0.391,0.899,-2.834,0.0651,0.0,0.76,0.334,155.016,hardstyle
0.397,0.977,-2.982,0.04,0.786,0.355,0.204,150.025,hardstyle
0.713,1.0,-1.753,0.295,0.0171,0.389,0.197,155.026,hardstyle
0.606,0.923,-3.261,0.0618,0.0,0.324,0.217,154.994,hardstyle
0.564,0.957,-1.392,0.0639,0.000947,0.0786,0.138,149.947,hardstyle
0.383,0.706,-8.61,0.0306,0.00396,0.335,0.394,153.795,hardstyle
0.534,0.954,-3.219,0.153,0.00481,0.0601,0.378,149.964,hardstyle
0.55,0.934,-4.167,0.0668,0.00072,0.109,0.343,152.984,hardstyle
0.302,0.865,-3.216,0.0348,7.25e-06,0.328,0.152,150.082,hardstyle
0.607,0.953,-2.604,0.233,9.93e-06,0.058,0.248,149.983,hardstyle
0.569,0.892,-4.531,0.0391,7.93e-06,0.198,0.235,149.954,hardstyle
0.37,0.822,-6.21,0.319,0.000642,0.106,0.353,149.764,hardstyle
0.655,0.844,-4.007,0.0877,0.00638,0.35,0.268,150.03,hardstyle
0.47,0.805,-4.677,0.0337,3.9e-06,0.156,0.135,149.93,hardstyle
0.298,0.767,-5.067,0.115,2.37e-06,0.0923,0.264,150.097,hardstyle
0.566,0.975,-3.674,0.213,0.00017,0.329,0.178,154.909,hardstyle
0.494,0.961,-0.728,0.053,0.0,0.225,0.324,155.078,hardstyle
0.509,0.819,-4.823,0.103,6.37e-05,0.353,0.13,155.051,hardstyle
0.487,0.939,-3.182,0.268,0.0,0.0699,0.156,155.06,hardstyle
0.324,0.817,-3.374,0.058,3.28e-06,0.0823,0.399,150.339,hardstyle
0.552,0.829,-4.988,0.0845,5.44e-05,0.283,0.367,150.039,hardstyle
0.537,0.978,-2.038,0.0605,1.33e-06,0.51,0.297,150.037,hardstyle
0.452,0.917,-4.025,0.141,0.00769,0.159,0.043,155.015,hardstyle
0.548,0.953,-4.507,0.072,0.0,0.21,0.565,150.067,hardstyle
0.514,0.868,-6.839,0.0549,0.371,0.499,0.103,153.019,hardstyle
0.536,0.9,-4.156,0.0392,7.35e-06,0.157,0.671,147.969,hardstyle
0.625,0.966,-4.315,0.0657,1.44e-05,0.323,0.837,150.059,hardstyle
0.39,0.965,-2.617,0.131,0.000345,0.111,0.121,149.916,hardstyle
0.114,0.647,-5.673,0.0491,5.04e-06,0.22,0.155,151.256,hardstyle
0.477,0.957,-3.468,0.26,0.0496,0.304,0.117,150.001,hardstyle
0.489,0.918,-5.487,0.0421,1.13e-06,0.101,0.369,149.956,hardstyle
0.494,0.931,-4.246,0.0467,0.000718,0.108,0.187,150.037,hardstyle
0.598,0.924,-0.1,0.114,8.96e-06,0.114,0.492,159.961,hardstyle
0.382,0.736,-5.632,0.0806,0.0,0.191,0.344,149.721,hardstyle
0.483,0.748,-3.683,0.0467,0.000918,0.136,0.184,149.908,hardstyle
0.521,0.97,-4.252,0.0522,0.0219,0.225,0.134,150.044,hardstyle
0.555,0.763,-5.617,0.0448,1.55e-06,0.0986,0.21,154.95,hardstyle
0.556,0.934,-4.474,0.045,0.00323,0.338,0.198,150.016,hardstyle
0.226,0.836,-3.411,0.0419,0.0403,0.119,0.0541,156.345,hardstyle
0.513,0.975,-3.939,0.0952,0.001,0.0657,0.341,150.09,hardstyle
0.468,0.934,-3.458,0.0358,0.088,0.13,0.0708,150.011,hardstyle
0.512,0.892,-3.489,0.0324,0.0,0.195,0.445,149.982,hardstyle
0.349,0.956,-1.855,0.561,0.0,0.111,0.0566,154.884,hardstyle
0.472,0.944,-2.551,0.0777,0.0,0.102,0.184,155.05,hardstyle
0.449,0.952,-1.883,0.138,0.0,0.307,0.266,155.014,hardstyle
0.457,0.812,-3.795,0.0343,1.79e-06,0.64,0.37,149.949,hardstyle
0.257,0.936,-3.641,0.0666,0.00259,0.166,0.235,149.775,hardstyle
0.401,0.939,-4.961,0.0914,0.00153,0.157,0.132,150.278,hardstyle
0.521,0.994,-3.199,0.0759,0.752,0.301,0.329,150.019,hardstyle
0.44,0.782,-6.841,0.0349,3.79e-05,0.113,0.121,149.956,hardstyle
0.464,0.814,-6.316,0.0593,0.667,0.388,0.324,148.324,hardstyle
0.425,0.895,-3.716,0.107,1.39e-06,0.168,0.394,149.745,hardstyle
0.542,0.965,-3.591,0.244,0.0,0.737,0.0872,150.083,hardstyle
0.33,0.792,-4.744,0.0468,0.0,0.0482,0.14,149.848,hardstyle
0.542,0.926,-4.142,0.321,0.000278,0.846,0.251,152.92,hardstyle
0.572,0.767,-4.67,0.0547,0.000318,0.0905,0.603,149.974,hardstyle
0.602,0.948,-3.372,0.0502,1.43e-06,0.186,0.812,149.933,hardstyle
0.396,0.761,-7.625,0.129,6.01e-05,0.328,0.256,149.852,hardstyle
0.612,0.966,-1.396,0.109,0.0097,0.353,0.166,149.992,hardstyle
0.655,0.902,-3.661,0.057,0.00557,0.385,0.657,155.027,hardstyle
0.436,0.682,-9.189,0.0463,1.07e-06,0.134,0.126,155.048,hardstyle
0.501,0.792,-7.932,0.0426,0.0455,0.0189,0.594,150.01,hardstyle
0.497,0.697,-5.418,0.0359,0.624,0.338,0.104,149.992,hardstyle
0.474,0.696,-6.86,0.044,0.000291,0.0594,0.167,153.897,hardstyle
0.427,0.905,-5.134,0.128,0.000738,0.739,0.232,149.432,hardstyle
0.478,0.924,-2.723,0.0317,1.34e-05,0.466,0.382,149.751,hardstyle
0.455,0.751,-7.44,0.0382,0.00286,0.0981,0.276,149.906,hardstyle
0.524,0.973,-2.83,0.126,0.717,0.29,0.213,149.977,hardstyle
0.393,0.813,-3.968,0.0567,0.0,0.688,0.23,155.129,hardstyle
0.626,0.823,-3.113,0.0521,0.00124,0.217,0.58,149.993,hardstyle
0.514,0.964,-4.149,0.0854,2.26e-05,0.339,0.34,149.974,hardstyle
0.559,0.981,-1.936,0.222,0.000434,0.169,0.312,150.025,hardstyle
0.342,0.927,-5.574,0.0836,0.0178,0.175,0.25,151.57,hardstyle
0.429,0.935,-4.41,0.197,0.0117,0.169,0.188,149.856,hardstyle
0.527,0.96,-7.53,0.183,0.408,0.399,0.173,155.007,hardstyle
0.425,0.955,-3.828,0.213,0.00661,0.475,0.161,154.312,hardstyle
0.614,0.905,-3.885,0.0633,1.9e-06,0.427,0.547,150.007,hardstyle
0.467,0.889,-5.656,0.0533,4.99e-06,0.0501,0.212,150.002,hardstyle
0.534,0.908,-5.876,0.0502,0.00165,0.189,0.265,150.076,hardstyle
0.463,0.89,-1.712,0.0633,3.17e-06,0.62,0.0887,149.975,hardstyle
0.473,0.896,-5.216,0.119,0.0183,0.253,0.151,154.962,hardstyle
0.362,0.752,-4.449,0.0384,0.0,0.135,0.282,149.548,hardstyle
0.572,0.935,-2.754,0.0498,0.000104,0.387,0.215,150.037,hardstyle
0.578,0.625,-3.885,0.0292,0.0,0.0962,0.124,150.049,hardstyle
0.434,0.794,-5.235,0.0528,0.000206,0.666,0.153,152.036,hardstyle
0.589,0.923,-3.065,0.0456,0.881,0.355,0.205,130.969,hardstyle
0.336,0.919,-4.103,0.237,0.000125,0.641,0.0972,150.296,hardstyle
0.472,0.959,-4.956,0.181,7.13e-05,0.591,0.18,154.959,hardstyle
0.189,0.803,-4.536,0.0738,1.28e-06,0.101,0.102,155.207,hardstyle
0.378,0.931,-3.516,0.144,8.85e-06,0.359,0.456,157.079,hardstyle
0.549,0.921,-1.185,0.0636,7.37e-05,0.184,0.261,149.955,hardstyle
0.559,0.991,-3.173,0.158,0.0,0.396,0.191,150.05,hardstyle
0.433,0.945,-4.556,0.248,0.000682,0.343,0.0893,149.989,hardstyle
0.653,0.902,-3.134,0.0689,0.00237,0.175,0.421,154.989,hardstyle
0.458,0.94,-4.125,0.0557,3.68e-05,0.46,0.155,149.986,hardstyle
0.201,0.594,-6.005,0.0544,0.000743,0.128,0.0723,155.088,hardstyle
0.489,0.836,-5.531,0.0764,0.00688,0.132,0.123,150.067,hardstyle
0.417,0.943,-3.931,0.268,0.00772,0.202,0.244,154.862,hardstyle
0.495,0.944,-1.727,0.0539,1.4e-06,0.273,0.381,149.924,hardstyle
0.556,0.981,-4.635,0.116,0.0668,0.0657,0.178,149.972,hardstyle
0.72,0.857,-4.436,0.157,0.00121,0.0917,0.447,149.986,hardstyle
0.454,0.946,-3.075,0.0746,0.648,0.311,0.253,149.936,hardstyle
0.323,0.784,-2.625,0.0496,0.0,0.0787,0.515,147.655,hardstyle
0.404,0.895,-3.335,0.0381,0.000671,0.365,0.396,149.838,hardstyle
0.345,0.805,-4.576,0.0402,9.46e-06,0.177,0.28,154.882,hardstyle
0.507,0.72,-5.913,0.0401,0.113,0.104,0.208,150.12,hardstyle
0.57,0.976,-2.986,0.0581,0.00101,0.359,0.529,150.013,hardstyle
0.434,0.953,-4.126,0.212,0.0395,0.129,0.132,150.006,hardstyle
0.434,0.931,-1.232,0.0728,0.0,0.347,0.307,154.864,hardstyle
0.539,0.912,-4.249,0.0965,4.04e-05,0.286,0.243,150.02,hardstyle
0.417,0.965,-4.935,0.461,0.00414,0.134,0.127,153.777,hardstyle
0.499,0.92,-2.404,0.0761,1.3e-05,0.149,0.223,149.951,hardstyle
0.388,0.932,-4.106,0.0639,0.0,0.9,0.5,149.975,hardstyle
0.399,0.87,-2.517,0.0376,0.0,0.0868,0.204,150.021,hardstyle
0.627,0.98,-4.122,0.11,1.2e-05,0.345,0.887,149.965,hardstyle
0.478,0.869,-5.515,0.0468,0.0782,0.262,0.254,150.021,hardstyle
0.454,0.769,-8.471,0.0287,0.845,0.113,0.132,149.91,hardstyle
0.516,0.907,-2.843,0.135,0.00521,0.0824,0.344,150.028,hardstyle
0.476,0.902,-3.251,0.0573,1.65e-05,0.343,0.204,154.936,hardstyle
0.511,0.93,-3.753,0.11,0.000465,0.371,0.286,150.06,hardstyle
0.185,0.937,-4.441,0.156,3.98e-06,0.353,0.23,149.91,hardstyle
0.438,0.949,-1.719,0.047,0.000607,0.0989,0.154,153.037,hardstyle
0.351,0.664,-8.209,0.281,0.744,0.109,0.0385,147.571,hardstyle
0.427,0.912,-3.997,0.0647,0.000512,0.404,0.217,149.79,hardstyle
0.599,0.927,-3.386,0.142,0.00121,0.0641,0.459,147.982,hardstyle
0.441,0.875,-2.094,0.0954,0.452,0.223,0.135,130.037,hardstyle
0.478,0.863,-7.283,0.0709,3.51e-05,0.117,0.163,150.132,hardstyle
0.3,0.897,-1.6,0.0481,0.0,0.328,0.237,150.062,hardstyle
0.389,0.826,-4.737,0.0354,0.0,0.128,0.215,150.006,hardstyle
0.487,0.807,-5.04,0.0282,0.469,0.305,0.104,150.004,hardstyle
0.408,0.938,-2.56,0.121,3.46e-06,0.347,0.232,153.002,hardstyle
0.558,0.964,-1.238,0.124,4.57e-06,0.512,0.224,154.991,hardstyle
0.417,0.989,-0.567,0.493,0.000181,0.32,0.231,154.955,hardstyle
0.444,0.83,-4.097,0.0444,0.0,0.158,0.12,154.972,hardstyle
0.552,0.85,-3.794,0.0547,0.0,0.931,0.197,155.027,hardstyle
0.237,0.757,-4.54,0.0409,3.42e-06,0.359,0.141,153.02,hardstyle
0.558,0.951,-2.367,0.0704,3.55e-05,0.287,0.101,149.956,hardstyle
0.462,0.857,-3.523,0.0342,0.278,0.125,0.0692,149.998,hardstyle
0.488,0.981,-1.663,0.324,0.0,0.573,0.368,154.917,hardstyle
0.469,0.92,-6.223,0.0491,0.0883,0.308,0.403,149.962,hardstyle
0.567,0.882,-4.146,0.0596,2.88e-06,0.298,0.662,149.957,hardstyle
